id,own_car,own_realty,num_children,income,days_birth,days_employed,work_phone,phone,email,fam_members,gender_m,income_type_pensioner,income_type_state_servant,income_type_student,income_type_working,education_type_higher_education,education_type_incomplete_higher,education_type_lower_secondary,education_type_secondary,family_status_married,family_status_separated,family_status_single,family_status_widow,housing_type_hose/apartment,housing_type_municipal_apartment,housing_type_office_apartment,housing_type_rented_apartment,housing_type_with_parents,occupation_type_cleaning_staff,occupation_type_cooking_staff,occupation_type_core_staff,occupation_type_drivers,occupation_type_high_skill_tech_staff,occupation_type_hr_staff,occupation_type_it_staff,occupation_type_laborers,occupation_type_low-skill_laborers,occupation_type_managers,occupation_type_medicine_staff,occupation_type_private_service_staff,occupation_type_realty_agents,occupation_type_sales_staff,occupation_type_secretaries,occupation_type_security_staff,occupation_type_undefined,occupation_type_waiters/barmen_staff,bad_client
5009369,1,0,0,-0.6561537904813893,-1.7177914778366743,2.195553784815743,0,1,1,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5009378,0,0,2,0.3404021458475826,1.1271230800899612,-0.4490179946122324,1,0,1,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009379,1,0,1,-0.4771170800170375,1.5694157767741712,-0.4450618056820906,1,0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009383,0,0,0,2.384200210509133,0.30585889937487254,-0.4766464615669934,0,1,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5009389,0,0,0,0.8309136813663547,1.1842316454640975,-0.45932282188017926,0,0,0,1.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009394,0,0,0,0.8309136813663547,1.1842316454640975,-0.45932282188017926,0,0,0,1.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5009396,0,0,1,-1.0085045768290406,0.8344118140509785,-0.4400174846418369,1,0,0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009402,0,0,0,0.13602233938142755,-1.100588865445905,-0.43826638462357737,1,1,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
5009404,0,0,2,-1.0902564994155026,1.3541236537528458,-0.4395707019211287,0,1,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009405,0,0,0,0.42215406843404457,0.4958225373348654,-0.4529525650236303,1,1,0,2.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009415,0,0,0,-0.8858766929493476,-0.7899565014861682,-0.4397940932814828,1,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5009416,0,0,0,-0.8858766929493476,-0.7899565014861682,-0.4397940932814828,1,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009423,0,0,0,-0.9676286155358096,-0.8532777141394992,-0.4437502822116246,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
5009424,0,0,0,-0.7223728477764235,1.8676228461755184,-0.44594095877767764,1,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009426,0,0,0,-0.8041247703628855,-0.9428832037432694,2.195553784815743,0,0,0,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009428,0,0,0,0.09514637808819655,1.7541225593440761,-0.4448384143217365,1,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009431,1,0,0,1.5666809846445127,0.2779019866184962,-0.4450618056820906,1,1,0,2.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009435,0,0,0,-0.4771170800170375,-0.9419274118541625,2.195553784815743,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009436,0,0,0,-1.0085045768290406,-1.7878032337137535,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009441,0,0,0,-0.8858766929493476,1.5553178464098447,-0.4485712118915242,0,1,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009445,1,0,0,0.7491617587798927,0.5120709994496824,-0.44177579083301105,1,0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5009447,1,0,0,-0.9676286155358096,0.3734811755291845,-0.4608505305380846,1,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009450,0,0,0,0.13602233938142755,-0.3048921177644254,-0.44616435013803174,0,1,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009459,0,0,0,-0.2727372735508825,-0.885057794452303,-0.5075753557166632,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009469,0,0,0,-0.2727372735508825,-0.885057794452303,-0.5075753557166632,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5009473,0,0,0,-0.06835746708472747,0.6587850544275888,-0.4685251046921849,0,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009481,0,0,0,-0.06835746708472747,0.6587850544275888,-0.4685251046921849,0,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5009484,0,0,0,-0.4771170800170375,0.9242562516270255,-0.44220095503497525,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009487,0,0,2,-0.4771170800170375,1.4962976972574946,-0.4571321453141262,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009490,1,0,0,-0.4771170800170375,-0.04730620365012055,-0.4812584122323682,1,1,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009493,1,0,0,0.7491617587798927,1.025570191872355,-0.4448384143217365,1,0,1,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009507,0,0,0,0.13602233938142755,-0.02436719831155537,-0.4720417170745332,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009512,0,0,0,-0.2727372735508825,-0.2126582004656112,-0.45581341567074557,0,0,0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009518,1,0,2,-0.06835746708472747,0.8446865768588775,-0.4520878242738725,1,0,0,4.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009523,1,0,1,-0.6814968864831925,0.9557973839675526,-0.44462943530721166,1,0,0,2.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009526,1,0,0,-0.2727372735508825,0.5753922121030134,-0.4435268908512705,0,1,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009536,1,0,0,0.2586502232611206,0.12975424380692943,-0.4428639229431229,1,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009537,1,0,0,0.13602233938142755,0.11254998980300554,-0.4490179946122324,1,1,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009543,0,0,0,0.09514637808819655,-0.6726330470982984,-0.5066962026210762,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009556,0,0,0,0.09514637808819655,-0.6726330470982984,-0.5066962026210762,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
5009562,0,0,0,-0.2727372735508825,-1.0284265778183355,2.195553784815743,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009565,1,0,0,-0.06835746708472747,0.20191653143449906,-0.45909943051982516,1,1,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009575,1,0,0,1.1579213717122028,-0.25710252330908123,-0.44220095503497525,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009577,0,0,0,-0.6814968864831925,-1.2707198217069302,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009582,0,0,0,-0.8858766929493476,1.0313049432069963,-0.44133621428521747,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009585,0,0,0,-1.2946363058816577,0.3880570018380644,-0.44220095503497525,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009590,1,0,0,0.3404021458475826,1.794504766658842,-0.44967375634746537,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009592,0,0,0,-0.6814968864831925,-1.800228528272143,2.195553784815743,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009593,1,0,0,-0.3953651574305755,-0.3309374467425879,-0.4428639229431229,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009602,1,0,0,1.1579213717122028,0.6076501883603707,-0.45625299221853916,1,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009603,0,0,1,-0.6814968864831925,0.7469568561976988,-0.46325739229157714,1,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009607,0,0,2,-0.3953651574305755,0.8891308997023475,-0.4435268908512705,1,1,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009617,1,0,0,0.3404021458475826,-0.3271142791861604,2.195553784815743,0,0,0,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009620,1,0,0,-0.4771170800170375,-0.7306974043615415,-0.4371638401676362,1,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009625,0,0,0,0.4630300297272756,-0.7901954494584449,-0.4602019749757663,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009628,0,0,0,0.4630300297272756,-0.7901954494584449,-0.4602019749757663,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
5009631,0,0,0,-0.6814968864831925,1.4594997095268796,-0.4512014650053708,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009633,1,0,1,-0.3953651574305755,1.4215069819348811,-0.43848977598393146,1,0,0,3.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009636,0,0,0,-0.8858766929493476,-1.2970040986573694,2.195553784815743,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009642,0,0,0,0.13602233938142755,1.7942658186865652,-0.443087314303477,1,0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009646,0,0,0,-0.6406209251899615,0.3127883905708974,-0.4628322280896129,1,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
5009651,0,0,0,-0.4771170800170375,-0.633684527617193,-0.5152571360436781,0,1,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009660,0,0,0,0.3404021458475826,1.3935500691785048,-0.44923417979967184,1,0,0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009664,0,0,0,-0.5588690026034995,-0.7629553806188988,2.195553784815743,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009667,0,0,0,-0.5588690026034995,-0.7629553806188988,2.195553784815743,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5009671,0,0,0,-0.4771170800170375,0.04612245351007721,-0.4395707019211287,1,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009673,0,0,0,-0.8858766929493476,-1.3596084673938702,2.195553784815743,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009689,0,0,0,-0.3136132348441135,-1.744553650731667,2.195553784815743,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009694,1,0,0,10.559392469155334,0.7166104637185553,-0.44769205879593715,0,1,1,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5009695,1,0,0,10.559392469155334,0.7166104637185553,-0.44769205879593715,0,1,1,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
5009701,0,0,0,-0.4362411187238065,-1.1624763902655757,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009706,0,0,0,-0.2727372735508825,1.0403849661535116,-0.438929352531725,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5009711,1,0,0,-0.4771170800170375,1.1698947671274942,-0.4395707019211287,1,1,0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009713,0,0,0,-0.06835746708472747,1.581363175388007,-0.4487946032518783,1,1,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009714,0,0,0,-0.06835746708472747,1.581363175388007,-0.4487946032518783,1,1,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5009719,0,0,0,0.3404021458475826,-0.7928238771534889,-0.4685251046921849,1,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009724,0,0,0,-0.4771170800170375,1.4602165534437097,-0.45427850083992555,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009729,1,0,0,0.9535415652460476,0.6738387766810223,-0.44594095877767764,1,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009732,1,0,0,0.7491617587798927,-0.7987975764604068,-0.4891563777468226,1,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5009736,1,0,0,-0.8041247703628855,0.3204347256837525,-0.4680999404902207,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009742,0,0,0,-0.4771170800170375,0.8769445531162348,-0.45427850083992555,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009745,1,0,0,1.1579213717122028,0.5832774951881452,-0.44067324637706984,1,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009746,1,0,0,1.1579213717122028,0.5832774951881452,-0.44067324637706984,1,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5009757,1,0,0,0.7491617587798927,1.6513749312650863,-0.4485712118915242,0,0,0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009762,0,0,0,-0.4771170800170375,0.4492276827409049,-0.45932282188017926,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009783,1,0,2,2.3433242492159017,0.26093668058684905,-0.4856397653644743,1,0,0,4.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009785,0,0,0,0.09514637808819655,-1.4346381306887603,2.195553784815743,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009796,0,0,0,0.09514637808819655,-1.4346381306887603,2.195553784815743,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5009799,1,0,0,1.7710607911106677,0.13453320325246385,-0.4650229046556659,1,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009805,0,0,1,0.13602233938142755,1.000002758838746,-0.4599857897883269,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009819,1,0,0,-0.8041247703628855,0.2664324839492136,-0.47577451464432097,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009826,0,0,0,-0.6814968864831925,0.05711406023480636,-0.4391455377191645,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009831,1,0,0,-0.19098535096442049,1.3292730646360669,-0.4487946032518783,1,0,0,2.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009837,0,0,0,-0.4771170800170375,0.6876977590730721,-0.4766464615669934,0,0,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
5009839,1,0,0,0.13602233938142755,0.8033485776550049,-0.4393689290795185,0,0,0,2.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009843,0,0,0,-0.9676286155358096,-0.46211988352250755,-0.4470435032336188,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009844,1,0,0,-0.06835746708472747,0.023183448171512033,-0.4373872315279903,1,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
5009846,0,0,0,0.3404021458475826,0.887936159840964,-0.4393689290795185,0,1,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5009847,0,0,0,-0.8041247703628855,1.413143802905196,-0.44133621428521747,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5009850,1,0,0,1.5666809846445127,1.3672657922280655,-0.4404570611896304,1,1,0,1.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009864,1,0,0,0.3404021458475826,0.344807418855978,-0.4452851970424447,1,0,0,2.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5009872,1,0,2,2.1798204040429776,0.20406706318498954,-0.4825699357028342,1,0,0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5009877,0,1,2,-0.2727372735508825,0.11924053302675372,-0.4457247735902382,1,1,0,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5009879,0,1,2,-0.3953651574305755,1.4716860561129923,-0.44967375634746537,1,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5009880,0,1,0,-0.2727372735508825,-1.346944224863204,2.195553784815743,0,1,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5009889,1,1,0,0.7491617587798927,0.6752724645146826,-0.4450618056820906,0,0,1,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5009893,1,0,1,-0.2727372735508825,0.9572310718012129,-0.4533921415714238,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
5009897,1,1,2,-0.8858766929493476,1.1629652759314695,-0.4393689290795185,0,0,0,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5009898,1,1,2,-0.8858766929493476,1.1629652759314695,-0.4393689290795185,0,0,0,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
